timestamp,open,high,low,close,volume
1760091141,28314.21,29328.79,28314.21,28921.23,186.7
1760091321,28921.23,28921.23,27047.47,27341.48,155.35
1760091501,27341.48,27341.48,26565.3,26929.94,193.78
1760091681,26929.94,27340.58,26804.6,27072.59,134.24
1760091861,27072.59,28152.6,27072.59,27897.17,60.8
1760092041,27897.17,27897.17,27301.94,27556.23,168.59
1760092221,27556.23,27556.23,25950.26,26293.35,183.86
1760092401,26293.35,26851.18,26293.35,26703.92,129.07
1760092581,26703.92,26703.92,26123.48,26283.13,80.11
1760092761,26283.13,26283.13,25155.74,25512.97,124.52
1760092941,25512.97,25512.97,24801.75,25117.87,59.66
1760093121,25117.87,25231.53,24773.07,25002.3,151.14
1760093301,25002.3,25002.3,24471.18,24627.17,98.87
1760093481,24627.17,24627.17,23174.47,23306.04,147.7
1760093661,23306.04,24185.23,23306.04,23834.65,174.06
1760093841,23834.65,24969.43,23834.65,24606.57,176.84
1760094021,24606.57,25349.62,24606.57,25010.68,136.58
1760094201,25010.68,25010.68,24061.84,24309.37,110.94
1760094381,24309.37,24506.07,23868.45,24187.26,77.31
1760094561,24187.26,24317.86,24048.83,24183.35,192.18
1760094741,24183.35,24671.79,24183.35,24548.12,196.52
1760094921,24548.12,25268.5,24548.12,24961.76,99.27
1760095101,24961.76,24961.76,24214.26,24507.81,172.68
1760095281,24507.81,24741.18,24375.09,24558.14,165.63
1760095461,24558.14,25164.54,24516.51,24840.53,87.4
1760095641,24840.53,25900.9,24840.53,25761.3,80.62
1760095821,25761.3,26402.78,25761.3,26219.08,59.79
1760096001,26219.08,27069.3,26219.08,26741.45,107.0
1760096181,26741.45,27168.57,26426.6,26797.59,87.83
1760096361,26797.59,28024.01,26797.59,27759.4,145.85
1760096541,27759.4,28431.58,27658.95,28045.27,128.69
1760096721,28045.27,28045.27,27208.25,27448.02,180.05
1760096901,27448.02,28658.48,27448.02,28428.14,61.91
1760097081,28428.14,29201.92,28428.14,28928.53,167.76
1760097261,28928.53,28928.53,28458.06,28609.92,137.88
1760097441,28609.92,28609.92,27959.65,28269.05,189.28
1760097621,28269.05,28703.44,28255.48,28479.46,91.83
1760097801,28479.46,29082.16,28479.46,28811.19,103.54
1760097981,28811.19,29311.65,28595.72,28953.69,146.26
1760098161,28953.69,29547.29,28812.59,29179.94,173.01
1760098341,29179.94,30880.08,29179.94,30446.83,114.64
1760098521,30446.83,31737.83,30446.83,31273.52,82.35
1760098701,31273.52,31804.55,31041.37,31422.96,130.1
1760098881,31422.96,32594.9,31422.96,32171.24,121.52
1760099061,32171.24,32171.24,30948.93,31351.46,189.53
1760099241,31351.46,32055.16,31274.75,31664.95,166.41
1760099421,31664.95,33318.08,31664.95,33130.17,80.74
1760099601,33130.17,33435.89,32464.32,32950.11,153.98
1760099781,32950.11,32950.11,31916.84,32259.25,105.05
1760099961,32259.25,32259.25,31564.88,31737.66,105.37
1760100141,31737.66,31737.66,30576.3,30884.81,81.72
1760100321,30884.81,30884.81,30080.96,30284.82,126.26
1760100501,30284.82,30331.47,29679.8,30005.64,85.99
1760100681,30005.64,30005.64,28654.6,28969.61,185.05
1760100861,28969.61,29262.99,28698.92,28980.96,178.61
1760101041,28980.96,30065.22,28980.96,29642.15,63.86
1760101221,29642.15,29642.15,28804.42,28977.06,121.41
1760101401,28977.06,30426.39,28977.06,30098.88,113.88
1760101581,30098.88,30737.69,30098.88,30485.74,146.15
1760101761,30485.74,31438.5,30485.74,31281.44,195.21
1760101941,31281.44,31281.44,30545.96,30771.23,187.56
1760102121,30771.23,31627.16,30771.23,31435.72,85.71
1760102301,31435.72,31435.72,30364.43,30589.22,199.42
1760102481,30589.22,31435.52,30589.22,31277.69,145.95
1760102661,31277.69,31842.64,30982.14,31412.39,150.84
1760102841,31412.39,32124.7,31412.39,31849.92,193.75
1760103021,31849.92,31849.92,30496.54,30927.52,115.09
1760103201,30927.52,30927.52,29918.58,30243.19,195.13
1760103381,30243.19,31153.28,30243.05,30698.16,117.47
1760103561,30698.16,30698.16,29575.03,29978.95,95.3
1760103741,29978.95,30592.57,29978.95,30328.17,74.72
1760103921,30328.17,30328.17,29101.29,29309.15,148.53
1760104101,29309.15,30239.91,29309.15,29937.31,84.67
1760104281,29937.31,29937.31,28766.84,29028.95,105.98
1760104461,29028.95,29870.35,28994.82,29432.58,178.03
1760104641,29432.58,30162.06,29432.58,29896.59,187.09
1760104821,29896.59,29896.59,29132.79,29380.36,150.19
1760105001,29380.36,30248.25,29373.8,29811.03,108.54
1760105181,29811.03,30359.83,29651.77,30005.8,94.39
1760105361,30005.8,30005.8,29377.48,29604.34,136.12
1760105541,29604.34,29604.34,28440.25,28867.27,117.97
1760105721,28867.27,28867.27,27089.96,27485.1,187.15
1760105901,27485.1,27935.43,27485.1,27726.44,110.27
1760106081,27726.44,27726.44,26357.92,26662.76,127.71
1760106261,26662.76,26885.7,26567.14,26726.42,199.05
1760106441,26726.42,26883.6,26218.42,26551.01,115.65
1760106621,26551.01,27307.66,26551.01,27005.69,63.14
1760106801,27005.69,27069.34,26535.8,26802.57,189.62
1760106981,26802.57,26954.02,26211.51,26582.76,100.61
1760107161,26582.76,27352.88,26582.76,27073.65,154.61
1760107341,27073.65,27530.75,27072.09,27301.42,59.73
1760107521,27301.42,27794.78,27241.42,27518.1,140.25
1760107701,27518.1,27983.71,27518.1,27842.87,64.34
1760107881,27842.87,27842.87,26604.78,26794.29,102.21
1760108061,26794.29,27590.36,26794.29,27306.09,94.08
1760108241,27306.09,27942.67,27306.09,27727.45,180.4
1760108421,27727.45,27727.45,26857.25,27031.62,124.32
1760108601,27031.62,27257.54,26476.87,26867.21,143.75
1760108781,26867.21,27167.56,26514.14,26840.85,114.69
1760108961,26840.85,26889.87,26611.7,26750.79,146.92
1760109141,26750.79,27280.37,26669.7,26975.03,66.56
1760109321,26975.03,28226.83,26975.03,27957.83,187.3
1760109501,27957.83,28926.81,27957.83,28724.28,119.16
1760109681,28724.28,28724.28,27530.13,27797.29,171.61
1760109861,27797.29,28606.97,27797.29,28233.0,163.89
1760110041,28233.0,29439.39,28233.0,29186.79,60.81
1760110221,29186.79,29720.78,29186.79,29470.44,151.97
1760110401,29470.44,30649.59,29470.44,30285.33,194.75
1760110581,30285.33,32151.62,30285.33,31847.9,144.87
1760110761,31847.9,33013.08,31847.9,32673.54,72.59
1760110941,32673.54,33193.89,32561.84,32877.86,131.73
1760111121,32877.86,34237.84,32877.86,33748.24,104.98
1760111301,33748.24,34372.06,33369.42,33870.74,131.35
1760111481,33870.74,34142.66,33639.4,33891.03,78.75
1760111661,33891.03,33891.03,33379.06,33594.64,117.94
1760111841,33594.64,35116.07,33594.64,34933.74,116.76
1760112021,34933.74,34933.74,33716.85,34226.28,150.52
1760112201,34226.28,36010.96,34226.28,35562.94,67.85
1760112381,35562.94,36360.61,35562.94,36010.2,92.93
1760112561,36010.2,36010.2,34287.53,34772.29,77.19
1760112741,34772.29,35429.86,34756.96,35093.41,138.21
1760112921,35093.41,35093.41,32960.89,33298.55,174.54
1760113101,33298.55,34070.81,33298.55,33823.4,106.61
1760113281,33823.4,35027.14,33823.4,34580.33,129.21
1760113461,34580.33,34580.33,33764.68,34072.05,54.42
1760113641,34072.05,34605.87,33749.12,34177.5,195.83
1760113821,34177.5,36290.76,34177.5,35888.71,178.48
1760114001,35888.71,35888.71,35077.49,35437.85,84.75
1760114181,35437.85,35437.85,34334.52,34512.07,148.01
1760114361,34512.07,36170.14,34512.07,35814.47,167.31
1760114541,35814.47,38064.95,35814.47,37615.56,198.19
1760114721,37615.56,37999.16,37239.02,37619.09,114.08
1760114901,37619.09,38886.07,37619.09,38582.53,121.53
1760115081,38582.53,40446.21,38582.53,39898.46,56.37
1760115261,39898.46,39898.46,38585.93,39164.74,199.0
1760115441,39164.74,39164.74,38267.72,38692.49,99.73
1760115621,38692.49,40190.2,38692.49,39901.69,91.47
1760115801,39901.69,41847.47,39901.69,41618.53,121.27
1760115981,41618.53,42443.62,41618.53,42208.38,157.77
1760116161,42208.38,42208.38,40930.16,41290.18,79.9
1760116341,41290.18,43846.59,41290.18,43393.19,196.06
1760116521,43393.19,43393.19,42309.27,42821.04,123.76
1760116701,42821.04,43006.05,41921.6,42463.82,160.62
1760116881,42463.82,43424.93,42232.8,42828.86,80.7
1760117061,42828.86,45130.8,42828.86,44525.75,95.15
1760117241,44525.75,46142.09,44525.75,45486.62,92.16
1760117421,45486.62,46616.7,45305.12,45960.91,194.57
1760117601,45960.91,46796.53,45960.91,46496.4,196.17
1760117781,46496.4,46819.7,46274.43,46547.07,82.79
1760117961,46547.07,47646.83,46547.07,47201.18,199.04
1760118141,47201.18,47201.18,43870.68,44308.7,132.56
1760118321,44308.7,44506.74,43456.09,43981.42,195.24
1760118501,43981.42,44815.47,43679.77,44247.62,83.62
1760118681,44247.62,44247.62,42647.36,42992.58,64.64
1760118861,42992.58,43906.68,42913.07,43409.88,77.11
1760119041,43409.88,43515.71,42861.49,43188.6,183.22
1760119221,43188.6,45499.36,43188.6,45126.28,135.0
1760119401,45126.28,47357.59,45126.28,46936.31,61.1
1760119581,46936.31,46936.31,45992.65,46392.96,111.21
1760119761,46392.96,46863.48,45573.34,46218.41,98.67
1760119941,46218.41,46538.73,45727.48,46133.1,167.43
1760120121,46133.1,46189.46,45040.91,45615.18,169.74
1760120301,45615.18,46504.57,45171.81,45838.19,169.33
1760120481,45838.19,45838.19,44569.26,44977.48,173.23
1760120661,44977.48,44977.48,43283.0,43724.03,91.66
1760120841,43724.03,44766.68,43724.03,44410.1,83.58
1760121021,44410.1,45405.61,44410.1,45114.63,77.67
1760121201,45114.63,45114.63,43967.57,44216.58,183.27
1760121381,44216.58,45864.61,44216.58,45217.54,138.02
1760121561,45217.54,45217.54,43912.61,44509.25,77.54
1760121741,44509.25,45419.75,44164.07,44791.91,125.95
1760121921,44791.91,45979.38,44791.91,45720.07,71.2
1760122101,45720.07,46051.29,45312.18,45681.73,56.53
1760122281,45681.73,46578.02,45681.73,46204.09,58.99
1760122461,46204.09,46204.09,45275.74,45611.46,89.85
1760122641,45611.46,46066.3,44709.77,45388.04,85.33
1760122821,45388.04,45488.89,44821.33,45155.11,153.02
1760123001,45155.11,45155.11,43717.72,44320.19,108.06
1760123181,44320.19,44731.8,43517.82,44124.81,101.02
1760123361,44124.81,44124.81,42153.33,42449.2,99.45
1760123541,42449.2,42449.2,41466.05,41931.22,105.07
1760123721,41931.22,42122.03,41145.39,41633.71,85.54
1760123901,41633.71,41864.8,40871.15,41367.97,102.12
1760124081,41367.97,41512.07,40725.98,41119.02,133.66
1760124261,41119.02,41542.65,40568.62,41055.64,85.81
1760124441,41055.64,42105.84,40995.65,41550.75,158.28
1760124621,41550.75,42780.99,41550.75,42469.23,196.25
1760124801,42469.23,42469.23,41298.27,41784.98,117.86
1760124981,41784.98,41784.98,40280.25,40546.86,129.98
1760125161,40546.86,40546.86,39241.65,39504.26,114.42
1760125341,39504.26,39504.26,38671.43,39026.07,157.99
1760125521,39026.07,39026.07,38416.43,38684.27,173.28
1760125701,38684.27,38684.27,37633.29,37946.78,116.6
1760125881,37946.78,37946.78,36269.53,36736.95,143.81
1760126061,36736.95,36736.95,36026.98,36320.46,107.93
1760126241,36320.46,36779.62,36191.63,36485.62,139.22
1760126421,36485.62,37340.82,36485.62,37032.48,158.85
1760126601,37032.48,37032.48,36125.7,36520.04,71.86
1760126781,36520.04,36520.04,35852.09,36144.96,83.22
1760126961,36144.96,36144.96,35002.81,35317.25,127.4
1760127141,35317.25,35644.83,34934.27,35289.55,163.18
1760127321,35289.55,35289.55,34310.86,34548.96,191.97
1760127501,34548.96,35342.99,34548.96,35047.59,95.04
1760127681,35047.59,35047.59,33120.06,33517.3,170.83
1760127861,33517.3,33517.3,32925.54,33217.35,162.03
1760128041,33217.35,33931.5,33005.27,33468.39,165.02
1760128221,33468.39,33802.21,33442.99,33622.6,174.11
1760128401,33622.6,36422.62,33622.6,35964.26,150.39
1760128581,35964.26,36737.34,35823.06,36280.2,196.91
1760128761,36280.2,36280.2,35051.46,35380.9,60.08
1760128941,35380.9,35635.77,34957.44,35296.61,56.97
1760129121,35296.61,35296.61,33495.39,33763.56,138.03
1760129301,33763.56,33968.44,33422.83,33695.64,152.81
1760129481,33695.64,33695.64,32564.91,33001.18,113.07
1760129661,33001.18,34237.92,33001.18,33765.16,61.98
1760129841,33765.16,33765.16,32858.17,33304.49,174.29
1760130021,33304.49,33480.42,32934.49,33207.46,94.81
1760130201,33207.46,33207.46,32420.9,32684.04,171.71
1760130381,32684.04,34590.81,32684.04,34136.24,99.46
1760130561,34136.24,34233.22,33493.25,33863.23,70.84
1760130741,33863.23,35794.21,33863.23,35450.77,199.82
1760130921,35450.77,36418.14,35450.77,36179.77,192.13
1760131101,36179.77,37103.41,36133.57,36618.49,195.83
1760131281,36618.49,37208.82,36618.49,36957.66,82.03
1760131461,36957.66,37516.27,36957.66,37323.35,158.71
1760131641,37323.35,37323.35,35160.45,35567.38,76.71
1760131821,35567.38,35776.34,34864.27,35320.31,94.88
1760132001,35320.31,36303.65,35320.31,36074.58,113.38
1760132181,36074.58,36243.48,35817.62,36030.55,89.49
1760132361,36030.55,36030.55,34483.72,34786.83,177.78
1760132541,34786.83,35190.38,34292.29,34741.33,116.41
1760132721,34741.33,36697.39,34741.33,36253.44,135.3
1760132901,36253.44,37715.88,36253.44,37401.39,158.88
1760133081,37401.39,37785.47,36901.55,37343.51,142.86
1760133261,37343.51,38670.0,37343.51,38242.47,152.45
1760133441,38242.47,38242.47,37558.53,37893.72,180.36
1760133621,37893.72,37893.72,36073.01,36313.51,182.58
1760133801,36313.51,36313.51,35185.05,35483.92,68.75
1760133981,35483.92,37303.74,35483.92,36897.85,106.4
1760134161,36897.85,37128.1,36163.94,36646.02,114.62
1760134341,36646.02,36849.4,35998.13,36423.77,96.24
1760134521,36423.77,36423.77,35895.33,36151.81,108.21
1760134701,36151.81,38334.07,36151.81,37914.43,148.54
1760134881,37914.43,39913.17,37914.43,39487.42,198.21
1760135061,39487.42,42236.87,39487.42,41739.71,189.73
1760135241,41739.71,41831.04,41317.23,41574.13,59.21
1760135421,41574.13,42222.25,41542.92,41882.59,70.49
1760135601,41882.59,41882.59,39910.68,40324.35,127.85
1760135781,40324.35,42290.96,40324.35,41841.15,161.78
1760135961,41841.15,41841.15,40039.42,40637.33,181.74
1760136141,40637.33,41110.87,40605.56,40858.21,100.78
1760136321,40858.21,40858.21,39452.2,39752.66,76.52
1760136501,39752.66,39752.66,38762.53,39171.77,132.99
1760136681,39171.77,39171.77,38081.45,38360.42,156.78
1760136861,38360.42,38360.42,37316.1,37781.92,53.15
1760137041,37781.92,37781.92,36942.26,37276.16,183.52
1760137221,37276.16,37276.16,36393.6,36768.76,102.14
1760137401,36768.76,37825.82,36768.76,37542.87,86.5
1760137581,37542.87,37542.87,36301.08,36520.11,172.58
1760137761,36520.11,36937.51,36506.64,36722.08,93.84
1760137941,36722.08,38064.05,36722.08,37857.47,167.21
1760138121,37857.47,37857.47,37173.36,37374.92,96.25
1760138301,37374.92,37374.92,36316.14,36710.15,111.43
1760138481,36710.15,36784.77,36213.72,36499.25,91.28
1760138661,36499.25,38079.67,36499.25,37591.81,196.1
1760138841,37591.81,38095.07,37454.38,37774.72,55.87
1760139021,37774.72,37774.72,37076.42,37276.43,163.88
1760139201,37276.43,38127.21,37276.43,37730.15,167.54
1760139381,37730.15,37730.15,36265.12,36704.65,186.13
1760139561,36704.65,37852.69,36704.65,37335.29,168.25
1760139741,37335.29,38086.51,37335.29,37718.68,96.22
1760139921,37718.68,37806.52,37052.67,37429.59,125.31
1760140101,37429.59,37429.59,36246.16,36653.11,77.91
1760140281,36653.11,36653.11,35435.33,35849.61,118.49
1760140461,35849.61,36739.2,35849.61,36332.21,85.94
1760140641,36332.21,37815.95,36332.21,37465.87,81.53
1760140821,37465.87,37465.87,36366.6,36873.72,123.19
1760141001,36873.72,37569.17,36873.72,37298.76,56.18
1760141181,37298.76,37298.76,34986.38,35402.62,82.2
1760141361,35402.62,35408.71,34369.31,34889.01,130.06
1760141541,34889.01,35137.03,34586.92,34861.98,148.65
1760141721,34861.98,34861.98,33813.96,34078.14,173.04
1760141901,34078.14,34078.14,33020.53,33289.59,198.24
1760142081,33289.59,33289.59,32376.69,32738.5,176.66
1760142261,32738.5,33167.47,32738.5,32978.57,102.24
1760142441,32978.57,33230.73,32418.33,32824.53,148.26
1760142621,32824.53,32824.53,30822.81,31038.29,103.43
1760142801,31038.29,31038.29,29210.9,29435.62,142.01
1760142981,29435.62,29435.62,28747.59,28992.45,96.36
1760143161,28992.45,29533.58,28992.45,29326.13,111.35
1760143341,29326.13,29326.13,27189.02,27379.45,194.39
1760143521,27379.45,27379.45,26862.58,27039.55,187.0
1760143701,27039.55,27039.55,26438.41,26686.18,106.68
1760143881,26686.18,27830.77,26686.18,27628.72,145.36
1760144061,27628.72,27688.5,27039.68,27364.09,120.14
1760144241,27364.09,27780.92,27364.09,27627.39,187.78
1760144421,27627.39,28135.59,27314.74,27725.17,114.66
1760144601,27725.17,27725.17,25994.34,26287.09,117.54
1760144781,26287.09,27017.09,26287.09,26796.85,61.6
1760144961,26796.85,27199.16,26684.0,26941.58,172.76
1760145141,26941.58,27427.22,26941.58,27286.14,137.32
1760145321,27286.14,30515.95,27286.14,30100.33,82.63
1760145501,30100.33,30100.33,28376.99,28572.22,165.84
1760145681,28572.22,30056.41,28572.22,29831.16,78.8
1760145861,29831.16,29877.64,29357.56,29617.6,108.88
1760146041,29617.6,30241.07,29421.25,29831.16,142.77
1760146221,29831.16,30067.23,29527.32,29797.28,130.16
1760146401,29797.28,29911.63,29054.29,29482.96,66.98
1760146581,29482.96,29482.96,28860.27,29065.97,194.38
1760146761,29065.97,29733.53,28879.35,29306.44,76.57
1760146941,29306.44,29306.44,28033.7,28215.72,113.16
1760147121,28215.72,28908.26,28215.72,28750.21,148.24
1760147301,28750.21,28750.21,28288.35,28452.66,58.7
1760147481,28452.66,28452.66,27387.61,27660.11,193.67
1760147661,27660.11,27660.11,27097.22,27350.71,103.47
1760147841,27350.71,28646.78,27350.71,28224.0,129.8
1760148021,28224.0,28224.0,27605.07,27848.82,107.88
1760148201,27848.82,28294.82,27848.82,28099.54,126.83
1760148381,28099.54,28099.54,27331.72,27590.76,90.62
1760148561,27590.76,28304.31,27590.76,28118.57,96.69
1760148741,28118.57,28893.18,28118.57,28604.65,58.75
1760148921,28604.65,30153.53,28604.65,29957.69,192.15
1760149101,29957.69,30137.58,29515.48,29826.53,59.52
1760149281,29826.53,30691.21,29826.53,30329.36,59.27
1760149461,30329.36,30780.51,30027.18,30403.85,162.49
1760149641,30403.85,31766.5,30403.85,31405.01,159.83
1760149821,31405.01,31405.01,30664.36,30845.72,159.02
1760150001,30845.72,31625.74,30845.72,31425.65,100.93
1760150181,31425.65,31724.3,30821.91,31273.11,125.43
1760150361,31273.11,31681.18,30764.83,31223.01,63.34
1760150541,31223.01,31600.68,30988.83,31294.75,59.36
1760150721,31294.75,31848.7,31136.83,31492.76,61.81
1760150901,31492.76,31613.51,31189.36,31401.43,88.82
1760151081,31401.43,31964.72,31176.25,31570.49,74.59
1760151261,31570.49,33283.23,31570.49,32840.98,69.79
1760151441,32840.98,33840.32,32840.98,33660.15,109.26
1760151621,33660.15,34908.53,33660.15,34399.6,66.55
1760151801,34399.6,34399.6,33805.47,34010.11,162.67
1760151981,34010.11,34010.11,32992.28,33262.42,157.59
1760152161,33262.42,34304.89,33262.42,34066.43,119.01
1760152341,34066.43,35087.28,34066.43,34820.8,117.73
1760152521,34820.8,36585.21,34820.8,36126.73,164.3
1760152701,36126.73,36126.73,35223.92,35585.38,189.26
1760152881,35585.38,35652.04,35111.56,35381.8,86.05
1760153061,35381.8,35381.8,33582.71,33960.97,143.19
1760153241,33960.97,33960.97,33445.63,33629.43,141.17
1760153421,33629.43,34779.34,33629.43,34477.86,162.12
1760153601,34477.86,34523.93,33632.37,34078.15,132.82
1760153781,34078.15,34801.98,34078.15,34628.25,145.45
1760153961,34628.25,34894.18,34033.36,34463.77,87.35
1760154141,34463.77,35079.32,34409.0,34744.16,194.86
1760154321,34744.16,34744.16,33492.03,33761.48,83.47
1760154501,33761.48,34074.03,33593.02,33833.53,133.82
1760154681,33833.53,33833.53,30940.66,31395.84,141.3
1760154861,31395.84,31500.56,30998.49,31249.53,145.79
1760155041,31249.53,31249.53,29663.93,30001.39,139.54
1760155221,30001.39,31123.64,30001.39,30919.75,145.19
1760155401,30919.75,31819.85,30919.75,31526.6,52.79
1760155581,31526.6,32228.27,31526.6,31896.62,198.39
1760155761,31896.62,33414.44,31896.62,33132.89,194.83
1760155941,33132.89,33132.89,32163.27,32356.18,159.87
1760156121,32356.18,34008.66,32356.18,33801.01,91.04
1760156301,33801.01,34968.52,33801.01,34598.03,138.92
1760156481,34598.03,34832.67,33955.48,34394.07,142.3
1760156661,34394.07,35771.55,34394.07,35384.58,186.85
1760156841,35384.58,35384.58,34091.67,34419.4,83.79
1760157021,34419.4,34419.4,33494.09,33717.23,110.0
1760157201,33717.23,33717.23,32805.43,33208.16,56.38
1760157381,33208.16,33208.16,32565.78,32771.94,65.92
1760157561,32771.94,32771.94,31571.29,31917.68,86.43
1760157741,31917.68,33128.01,31917.68,32908.75,138.92
1760157921,32908.75,33108.92,32284.11,32696.52,99.82
1760158101,32696.52,33341.64,32630.33,32985.98,64.72
1760158281,32985.98,32985.98,32052.32,32519.03,100.53
1760158461,32519.03,32519.03,30606.84,31072.14,196.79
1760158641,31072.14,31682.73,30882.63,31282.68,53.01
1760158821,31282.68,31282.68,29511.21,29822.39,63.03
1760159001,29822.39,30186.66,29355.96,29771.31,168.45
1760159181,29771.31,29771.31,28346.57,28770.16,141.26
1760159361,28770.16,30544.72,28770.16,30235.66,127.85
1760159541,30235.66,31206.71,30235.66,30932.51,120.3
1760159721,30932.51,31366.58,30662.3,31014.44,189.94
1760159901,31014.44,32360.75,31014.44,32009.96,178.57
1760160081,32009.96,32009.96,30912.76,31339.85,127.82
1760160261,31339.85,32037.85,31339.85,31768.62,145.94
1760160441,31768.62,32229.75,31625.76,31927.75,62.22
1760160621,31927.75,32421.36,31857.11,32139.23,199.11
1760160801,32139.23,33360.01,32139.23,33178.03,154.5
1760160981,33178.03,34244.44,33178.03,33791.24,147.31
1760161161,33791.24,34400.18,33671.98,34036.08,156.13
1760161341,34036.08,34036.08,32353.22,32656.71,63.7
1760161521,32656.71,32656.71,31416.05,31882.29,114.85
1760161701,31882.29,32155.09,31414.26,31784.68,129.7
1760161881,31784.68,32035.72,31682.29,31859.01,192.91
1760162061,31859.01,31859.01,30571.15,30971.47,72.36
1760162241,30971.47,33383.7,30971.47,32896.29,160.54
1760162421,32896.29,34499.59,32896.29,34167.37,141.71
1760162601,34167.37,34896.08,34167.37,34685.63,134.06
1760162781,34685.63,34947.54,34548.87,34748.2,131.73
1760162961,34748.2,34928.25,34200.54,34564.39,181.17
1760163141,34564.39,34564.39,33338.12,33751.59,87.43
1760163321,33751.59,34286.61,33347.56,33817.08,135.99
1760163501,33817.08,34412.31,33659.18,34035.74,75.35
1760163681,34035.74,34035.74,32547.42,32995.42,189.64
1760163861,32995.42,33696.5,32848.06,33272.28,191.11
1760164041,33272.28,33409.34,32877.52,33143.43,179.17
1760164221,33143.43,33143.43,31287.31,31599.8,74.59
1760164401,31599.8,31599.8,30565.92,30927.4,152.62
1760164581,30927.4,30927.4,30368.43,30609.3,54.12
1760164761,30609.3,32313.07,30609.3,32088.5,109.97
1760164941,32088.5,32755.35,32088.5,32538.14,79.1
1760165121,32538.14,32538.14,31189.25,31469.77,194.27
1760165301,31469.77,32257.25,31451.81,31854.53,97.96
1760165481,31854.53,31854.53,30201.03,30645.89,146.85
1760165661,30645.89,31787.6,30645.89,31486.76,120.25
1760165841,31486.76,31486.76,30834.72,31118.13,84.95
1760166021,31118.13,31320.67,30770.15,31045.41,129.18
1760166201,31045.41,32421.61,31045.41,32091.7,164.26
1760166381,32091.7,32091.7,30808.63,31075.5,157.52
1760166561,31075.5,31075.5,29685.36,30008.88,194.28
1760166741,30008.88,30008.88,29312.45,29574.27,185.18
1760166921,29574.27,30752.94,29574.27,30352.1,145.65
1760167101,30352.1,30352.1,28883.52,29220.88,62.7
1760167281,29220.88,29220.88,26828.71,27223.51,66.04
1760167461,27223.51,27223.51,26632.02,26918.22,99.51
1760167641,26918.22,27545.91,26918.22,27292.13,141.53
1760167821,27292.13,28519.75,27292.13,28123.53,118.64
1760168001,28123.53,28213.39,27386.22,27799.8,138.92
1760168181,27799.8,27799.8,27333.62,27515.37,78.5
1760168361,27515.37,28665.13,27515.37,28320.72,57.56
1760168541,28320.72,28320.72,26762.45,27027.41,72.23
1760168721,27027.41,27027.41,26516.42,26766.2,162.49
1760168901,26766.2,27151.83,26636.11,26893.97,74.52
1760169081,26893.97,27402.25,26893.97,27197.74,105.13
1760169261,27197.74,27197.74,26700.4,26853.34,137.65
1760169441,26853.34,27174.18,26578.85,26876.51,59.32
1760169621,26876.51,26876.51,25027.67,25255.55,112.1
1760169801,25255.55,25255.55,24636.23,24843.38,133.66
1760169981,24843.38,25339.25,24843.38,25126.69,112.46
1760170161,25126.69,25126.69,24199.08,24517.19,74.32
1760170341,24517.19,24828.19,24278.63,24553.41,125.84
1760170521,24553.41,25029.18,24553.41,24829.29,159.13
1760170701,24829.29,24876.38,24358.83,24617.6,121.6
1760170881,24617.6,25011.45,24434.09,24722.77,170.34
1760171061,24722.77,24722.77,23779.45,24134.88,144.4
1760171241,24134.88,24340.58,23680.56,24010.57,50.16
1760171421,24010.57,24630.87,24010.57,24379.7,82.2
1760171601,24379.7,24621.03,24330.17,24475.6,129.8
1760171781,24475.6,24475.6,23818.64,24119.36,111.84
1760171961,24119.36,24538.79,23971.17,24254.98,123.46
1760172141,24254.98,24923.62,24254.98,24692.23,93.54
1760172321,24692.23,24692.23,23251.66,23458.7,102.47
1760172501,23458.7,24425.23,23458.7,24148.44,67.4
1760172681,24148.44,24148.44,23804.41,23946.33,149.0
1760172861,23946.33,24455.67,23946.33,24202.44,114.53
1760173041,24202.44,25100.54,24202.44,24937.84,111.65
1760173221,24937.84,24937.84,23786.42,24097.21,183.44
1760173401,24097.21,24097.21,23388.93,23673.62,58.99
1760173581,23673.62,23778.58,23228.41,23503.49,86.15
1760173761,23503.49,23503.49,22859.59,23047.49,79.38
1760173941,23047.49,24376.23,23047.49,24069.17,147.29
1760174121,24069.17,24069.17,23297.2,23559.14,150.2
1760174301,23559.14,23559.14,23063.05,23234.23,116.7
1760174481,23234.23,23617.94,23088.64,23353.29,145.49
1760174661,23353.29,23353.29,22369.15,22661.91,93.07
1760174841,22661.91,22723.93,22153.83,22438.88,116.03
1760175021,22438.88,22882.37,22353.03,22617.7,118.36
1760175201,22617.7,22755.23,22105.37,22430.3,76.9
1760175381,22430.3,22640.97,22115.09,22378.03,136.48
1760175561,22378.03,22378.03,21935.31,22083.88,59.9
1760175741,22083.88,22083.88,20987.16,21263.4,73.62
1760175921,21263.4,21582.23,21263.4,21435.08,196.77
1760176101,21435.08,22669.1,21435.08,22396.48,87.57
1760176281,22396.48,22651.26,22162.37,22406.81,130.12
1760176461,22406.81,22836.35,22230.43,22533.39,159.4
1760176641,22533.39,23232.38,22533.39,22927.06,81.73
1760176821,22927.06,22927.06,21957.71,22210.96,56.04
1760177001,22210.96,23308.63,22210.96,23176.77,157.03
1760177181,23176.77,23416.49,23172.17,23294.33,136.96
1760177361,23294.33,24589.58,23294.33,24264.34,106.99
1760177541,24264.34,24264.34,23693.96,23823.76,157.08
1760177721,23823.76,25288.06,23823.76,24931.61,157.58
